date,revenue,group_type,group_value
2024-06-27,0.0,channel,paid_social
2024-06-28,0.0,channel,paid_social
2024-06-29,0.0,channel,paid_social
2024-06-30,0.0,channel,paid_social
2024-07-01,0.0,channel,paid_social
2024-07-02,0.0,channel,paid_social
2024-07-03,0.0,channel,paid_social
2024-07-04,0.0,channel,paid_social
2024-07-05,216.79,channel,paid_social
2023-01-14,43.38,channel,push
2023-01-15,0.0,channel,push
2023-01-16,0.0,channel,push
2023-01-17,0.0,channel,push
2023-01-18,0.0,channel,push
2023-01-19,0.0,channel,push
2023-01-20,0.0,channel,push
2023-01-21,0.0,channel,push
2023-01-22,0.0,channel,push
2023-01-23,0.0,channel,push
2023-01-24,0.0,channel,push
2023-01-25,0.0,channel,push
2023-01-26,0.0,channel,push
2023-01-27,111.97,channel,push
2023-01-28,0.0,channel,push
2023-01-29,0.0,channel,push
2023-01-30,0.0,channel,push
2023-01-31,0.0,channel,push
2023-02-01,0.0,channel,push
2023-02-02,0.0,channel,push
2023-02-03,0.0,channel,push
2023-02-04,720.43,channel,push
2023-02-05,0.0,channel,push
2023-02-06,0.0,channel,push
2023-02-07,0.0,channel,push
2023-02-08,218.89,channel,push
2023-02-09,0.0,channel,push
2023-02-10,0.0,channel,push
2023-02-11,0.0,channel,push
2023-02-12,0.0,channel,push
2023-02-13,0.0,channel,push
2023-02-14,0.0,channel,push
2023-02-15,0.0,channel,push
2023-02-16,0.0,channel,push
2023-02-17,0.0,channel,push
2023-02-18,0.0,channel,push
2023-02-19,406.79,channel,push
2023-02-20,0.0,channel,push
2023-02-21,490.40999999999997,channel,push
2023-02-22,810.05,channel,push
2023-02-23,0.0,channel,push
2023-02-24,0.0,channel,push
2023-02-25,0.0,channel,push
2023-02-26,212.22,channel,push
2023-02-27,0.0,channel,push
2023-02-28,0.0,channel,push
2023-03-01,0.0,channel,push
2023-03-02,195.87,channel,push
2023-03-03,0.0,channel,push
2023-03-04,209.15,channel,push
2023-03-05,424.47,channel,push
2023-03-06,446.13,channel,push
2023-03-07,0.0,channel,push
2023-03-08,0.0,channel,push
2023-03-09,0.0,channel,push
2023-03-10,0.0,channel,push
2023-03-11,0.0,channel,push
2023-03-12,0.0,channel,push
2023-03-13,0.0,channel,push
2023-03-14,523.72,channel,push
2023-03-15,0.0,channel,push
2023-03-16,0.0,channel,push
2023-03-17,224.57,channel,push
2023-03-18,0.0,channel,push
2023-03-19,0.0,channel,push
2023-03-20,0.0,channel,push
2023-03-21,0.0,channel,push
2023-03-22,270.86,channel,push
2023-03-23,684.5799999999999,channel,push
2023-03-24,1665.66,channel,push
2023-03-25,0.0,channel,push
2023-03-26,466.22,channel,push
2023-03-27,0.0,channel,push
2023-03-28,0.0,channel,push
2023-03-29,0.0,channel,push
2023-03-30,365.82,channel,push
2023-03-31,466.0,channel,push
2023-04-01,0.0,channel,push
2023-04-02,0.0,channel,push
2023-04-03,0.0,channel,push
2023-04-04,313.27,channel,push
2023-04-05,473.93,channel,push
2023-04-06,0.0,channel,push
2023-04-07,763.44,channel,push
2023-04-08,92.32,channel,push
2023-04-09,0.0,channel,push
2023-04-10,0.0,channel,push
2023-04-11,0.0,channel,push
2023-04-12,165.6,channel,push
2023-04-13,218.69,channel,push
2023-04-14,418.3,channel,push
2023-04-15,170.93,channel,push
2023-04-16,0.0,channel,push
2023-04-17,0.0,channel,push
2023-04-18,0.0,channel,push
2023-04-19,123.98,channel,push
2023-04-20,486.02,channel,push
2023-04-21,25.95,channel,push
2023-04-22,495.39,channel,push
2023-04-23,0.0,channel,push
2023-04-24,0.0,channel,push
2023-04-25,328.64,channel,push
2023-04-26,345.26,channel,push
2023-04-27,212.07,channel,push
2023-04-28,0.0,channel,push
2023-04-29,0.0,channel,push
2023-04-30,858.97,channel,push
2023-05-01,253.75,channel,push
2023-05-02,234.2,channel,push
2023-05-03,277.84,channel,push
2023-05-04,567.5699999999999,channel,push
2023-05-05,0.0,channel,push
2023-05-06,227.61,channel,push
2023-05-07,0.0,channel,push
2023-05-08,0.0,channel,push
2023-05-09,122.98,channel,push
2023-05-10,410.32,channel,push
2023-05-11,0.0,channel,push
2023-05-12,399.15,channel,push
2023-05-13,0.0,channel,push
2023-05-14,0.0,channel,push
2023-05-15,0.0,channel,push
2023-05-16,242.91,channel,push
2023-05-17,622.38,channel,push
2023-05-18,404.28,channel,push
2023-05-19,732.74,channel,push
2023-05-20,797.5699999999999,channel,push
2023-05-21,73.13,channel,push
2023-05-22,125.21,channel,push
2023-05-23,356.61,channel,push
2023-05-24,77.22,channel,push
2023-05-25,0.0,channel,push
2023-05-26,464.94,channel,push
2023-05-27,0.0,channel,push
2023-05-28,865.3,channel,push
2023-05-29,0.0,channel,push
2023-05-30,38.71,channel,push
2023-05-31,60.38,channel,push
2023-06-01,0.0,channel,push
2023-06-02,931.79,channel,push
2023-06-03,0.0,channel,push
2023-06-04,0.0,channel,push
2023-06-05,221.78,channel,push
2023-06-06,762.55,channel,push
2023-06-07,0.0,channel,push
2023-06-08,186.11,channel,push
2023-06-09,803.05,channel,push
2023-06-10,0.0,channel,push
2023-06-11,332.64,channel,push
2023-06-12,87.99,channel,push
2023-06-13,0.0,channel,push
2023-06-14,173.18,channel,push
2023-06-15,94.39,channel,push
2023-06-16,438.23,channel,push
2023-06-17,0.0,channel,push
2023-06-18,105.07,channel,push
2023-06-19,249.63,channel,push
2023-06-20,0.0,channel,push
2023-06-21,554.9000000000001,channel,push
2023-06-22,178.33,channel,push
2023-06-23,464.28000000000003,channel,push
2023-06-24,330.59,channel,push
2023-06-25,0.0,channel,push
2023-06-26,0.0,channel,push
2023-06-27,101.46,channel,push
2023-06-28,393.56,channel,push
2023-06-29,672.8299999999999,channel,push
2023-06-30,323.91,channel,push
2023-07-01,65.15,channel,push
2023-07-02,0.0,channel,push
2023-07-03,462.48,channel,push
2023-07-04,326.73,channel,push
2023-07-05,889.6700000000001,channel,push
2023-07-06,477.54,channel,push
2023-07-07,327.41,channel,push
2023-07-08,183.06,channel,push
2023-07-09,217.14999999999998,channel,push
2023-07-10,463.47,channel,push
2023-07-11,485.94,channel,push
2023-07-12,0.0,channel,push
2023-07-13,910.24,channel,push
2023-07-14,0.0,channel,push
2023-07-15,484.57,channel,push
2023-07-16,673.6800000000001,channel,push
2023-07-17,0.0,channel,push
2023-07-18,172.64,channel,push
2023-07-19,311.05,channel,push
2023-07-20,285.28,channel,push
2023-07-21,79.49,channel,push
2023-07-22,0.0,channel,push
2023-07-23,282.47,channel,push
2023-07-24,0.0,channel,push
2023-07-25,0.0,channel,push
2023-07-26,249.41,channel,push
2023-07-27,395.46,channel,push
2023-07-28,578.66,channel,push
2023-07-29,0.0,channel,push
2023-07-30,142.18,channel,push
2023-07-31,601.52,channel,push
2023-08-01,0.0,channel,push
2023-08-02,462.41999999999996,channel,push
2023-08-03,594.29,channel,push
2023-08-04,0.0,channel,push
2023-08-05,0.0,channel,push
2023-08-06,230.35,channel,push
2023-08-07,209.16,channel,push
2023-08-08,326.99,channel,push
2023-08-09,849.14,channel,push
2023-08-10,0.0,channel,push
2023-08-11,0.0,channel,push
2023-08-12,76.83,channel,push
2023-08-13,182.72,channel,push
2023-08-14,0.0,channel,push
2023-08-15,0.0,channel,push
2023-08-16,583.48,channel,push
2023-08-17,0.0,channel,push
2023-08-18,0.0,channel,push
2023-08-19,482.98,channel,push
2023-08-20,359.69000000000005,channel,push
2023-08-21,0.0,channel,push
2023-08-22,125.6,channel,push
2023-08-23,0.0,channel,push
2023-08-24,308.85,channel,push
2023-08-25,0.0,channel,push
2023-08-26,401.4,channel,push
2023-08-27,0.0,channel,push
2023-08-28,401.85,channel,push
2023-08-29,0.0,channel,push
2023-08-30,351.26,channel,push
2023-08-31,0.0,channel,push
2023-09-01,0.0,channel,push
2023-09-02,0.0,channel,push
2023-09-03,154.15,channel,push
2023-09-04,773.48,channel,push
2023-09-05,85.67,channel,push
2023-09-06,490.39,channel,push
2023-09-07,0.0,channel,push
2023-09-08,75.61,channel,push
2023-09-09,714.15,channel,push
2023-09-10,0.0,channel,push
2023-09-11,0.0,channel,push
2023-09-12,473.67,channel,push
2023-09-13,0.0,channel,push
2023-09-14,0.0,channel,push
2023-09-15,0.0,channel,push
2023-09-16,0.0,channel,push
2023-09-17,0.0,channel,push
2023-09-18,351.09,channel,push
2023-09-19,0.0,channel,push
2023-09-20,0.0,channel,push
2023-09-21,416.82,channel,push
2023-09-22,0.0,channel,push
2023-09-23,755.14,channel,push
2023-09-24,0.0,channel,push
2023-09-25,0.0,channel,push
2023-09-26,0.0,channel,push
2023-09-27,0.0,channel,push
2023-09-28,0.0,channel,push
2023-09-29,556.45,channel,push
2023-09-30,0.0,channel,push
2023-10-01,0.0,channel,push
2023-10-02,277.51,channel,push
2023-10-03,605.09,channel,push
2023-10-04,908.42,channel,push
2023-10-05,0.0,channel,push
2023-10-06,95.02,channel,push
2023-10-07,464.85,channel,push
2023-10-08,0.0,channel,push
2023-10-09,0.0,channel,push
2023-10-10,480.48,channel,push
2023-10-11,413.87,channel,push
2023-10-12,961.3,channel,push
2023-10-13,421.21,channel,push
2023-10-14,220.11,channel,push
2023-10-15,0.0,channel,push
2023-10-16,375.69,channel,push
2023-10-17,52.08,channel,push
2023-10-18,0.0,channel,push
2023-10-19,0.0,channel,push
2023-10-20,746.86,channel,push
2023-10-21,0.0,channel,push
2023-10-22,222.21,channel,push
2023-10-23,0.0,channel,push
2023-10-24,177.61,channel,push
2023-10-25,0.0,channel,push
2023-10-26,0.0,channel,push
2023-10-27,411.84999999999997,channel,push
2023-10-28,0.0,channel,push
2023-10-29,0.0,channel,push
2023-10-30,0.0,channel,push
2023-10-31,0.0,channel,push
2023-11-01,0.0,channel,push
2023-11-02,0.0,channel,push
2023-11-03,0.0,channel,push
2023-11-04,321.11,channel,push
2023-11-05,675.28,channel,push
2023-11-06,316.98,channel,push
2023-11-07,148.68,channel,push
2023-11-08,0.0,channel,push
2023-11-09,292.61,channel,push
2023-11-10,0.0,channel,push
2023-11-11,0.0,channel,push
2023-11-12,54.2,channel,push
2023-11-13,0.0,channel,push
2023-11-14,26.24,channel,push
2023-11-15,359.69,channel,push
2023-11-16,826.04,channel,push
2023-11-17,0.0,channel,push
2023-11-18,0.0,channel,push
2023-11-19,34.88,channel,push
2023-11-20,466.45,channel,push
2023-11-21,0.0,channel,push
2023-11-22,291.31,channel,push
2023-11-23,0.0,channel,push
2023-11-24,0.0,channel,push
2023-11-25,286.4,channel,push
2023-11-26,0.0,channel,push
2023-11-27,462.41,channel,push
2023-11-28,0.0,channel,push
2023-11-29,0.0,channel,push
2023-11-30,190.26,channel,push
2023-12-01,0.0,channel,push
2023-12-02,0.0,channel,push
2023-12-03,0.0,channel,push
2023-12-04,0.0,channel,push
2023-12-05,0.0,channel,push
2023-12-06,0.0,channel,push
2023-12-07,360.32,channel,push
2023-12-08,0.0,channel,push
2023-12-09,0.0,channel,push
2023-12-10,0.0,channel,push
2023-12-11,0.0,channel,push
2023-12-12,0.0,channel,push
2023-12-13,0.0,channel,push
2023-12-14,0.0,channel,push
2023-12-15,216.34,channel,push
2023-12-16,824.68,channel,push
2023-12-17,0.0,channel,push
2023-12-18,0.0,channel,push
2023-12-19,237.18,channel,push
2023-12-20,0.0,channel,push
2023-12-21,0.0,channel,push
2023-12-22,381.81,channel,push
2023-12-23,361.48,channel,push
2023-12-24,0.0,channel,push
2023-12-25,0.0,channel,push
2023-12-26,221.49,channel,push
2023-12-27,0.0,channel,push
2023-12-28,129.38,channel,push
2023-12-29,0.0,channel,push
2023-12-30,244.79,channel,push
2023-12-31,0.0,channel,push
2024-01-01,0.0,channel,push
2024-01-02,0.0,channel,push
2024-01-03,0.0,channel,push
2024-01-04,185.78,channel,push
2024-01-05,0.0,channel,push
2024-01-06,99.68,channel,push
2024-01-07,0.0,channel,push
2024-01-08,84.5,channel,push
2024-01-09,0.0,channel,push
2024-01-10,998.44,channel,push
2024-01-11,0.0,channel,push
2024-01-12,0.0,channel,push
2024-01-13,0.0,channel,push
2024-01-14,0.0,channel,push
2024-01-15,0.0,channel,push
2024-01-16,0.0,channel,push
2024-01-17,0.0,channel,push
2024-01-18,396.36,channel,push
2024-01-19,469.06,channel,push
2024-01-20,36.26,channel,push
2024-01-21,454.63,channel,push
2024-01-22,255.54,channel,push
2024-01-23,158.4,channel,push
2024-01-24,0.0,channel,push
2024-01-25,0.0,channel,push
2024-01-26,0.0,channel,push
2024-01-27,0.0,channel,push
2024-01-28,213.14,channel,push
2024-01-29,44.05,channel,push
2024-01-30,0.0,channel,push
2024-01-31,0.0,channel,push
2024-02-01,0.0,channel,push
2024-02-02,224.42,channel,push
2024-02-03,0.0,channel,push
2024-02-04,0.0,channel,push
2024-02-05,0.0,channel,push
2024-02-06,438.71,channel,push
2024-02-07,0.0,channel,push
2024-02-08,0.0,channel,push
2024-02-09,0.0,channel,push
2024-02-10,0.0,channel,push
2024-02-11,0.0,channel,push
2024-02-12,462.49,channel,push
2024-02-13,0.0,channel,push
2024-02-14,0.0,channel,push
2024-02-15,0.0,channel,push
2024-02-16,0.0,channel,push
2024-02-17,0.0,channel,push
2024-02-18,0.0,channel,push
2024-02-19,0.0,channel,push
2024-02-20,493.06,channel,push
2024-02-21,0.0,channel,push
2024-02-22,0.0,channel,push
2024-02-23,0.0,channel,push
2024-02-24,111.22,channel,push
2024-02-25,0.0,channel,push
2024-02-26,0.0,channel,push
2024-02-27,0.0,channel,push
2024-02-28,0.0,channel,push
2024-02-29,0.0,channel,push
2024-03-01,287.36,channel,push
2024-03-02,445.59,channel,push
2024-03-03,0.0,channel,push
2024-03-04,0.0,channel,push
2024-03-05,0.0,channel,push
2024-03-06,0.0,channel,push
2024-03-07,0.0,channel,push
2024-03-08,0.0,channel,push
2024-03-09,0.0,channel,push
2024-03-10,0.0,channel,push
2024-03-11,0.0,channel,push
2024-03-12,0.0,channel,push
2024-03-13,302.01,channel,push
2024-03-14,0.0,channel,push
2024-03-15,0.0,channel,push
2024-03-16,0.0,channel,push
2024-03-17,0.0,channel,push
2024-03-18,202.51,channel,push
2024-03-19,0.0,channel,push
2024-03-20,0.0,channel,push
2024-03-21,40.38,channel,push
2024-03-22,0.0,channel,push
2024-03-23,0.0,channel,push
2024-03-24,0.0,channel,push
2024-03-25,0.0,channel,push
2024-03-26,0.0,channel,push
2024-03-27,0.0,channel,push
2024-03-28,0.0,channel,push
2024-03-29,0.0,channel,push
2024-03-30,0.0,channel,push
2024-03-31,0.0,channel,push
2024-04-01,0.0,channel,push
2024-04-02,0.0,channel,push
2024-04-03,0.0,channel,push
2024-04-04,0.0,channel,push
2024-04-05,0.0,channel,push
2024-04-06,0.0,channel,push
2024-04-07,0.0,channel,push
2024-04-08,365.27,channel,push
2024-04-09,0.0,channel,push
2024-04-10,0.0,channel,push
2024-04-11,0.0,channel,push
2024-04-12,0.0,channel,push
2024-04-13,0.0,channel,push
2024-04-14,174.36,channel,push
2024-04-15,856.5,channel,push
2024-04-16,0.0,channel,push
2024-04-17,0.0,channel,push
2024-04-18,0.0,channel,push
2024-04-19,0.0,channel,push
2024-04-20,0.0,channel,push
2024-04-21,0.0,channel,push
2024-04-22,0.0,channel,push
2024-04-23,0.0,channel,push
2024-04-24,0.0,channel,push
2024-04-25,0.0,channel,push
2024-04-26,653.87,channel,push
2024-04-27,0.0,channel,push
2024-04-28,268.17,channel,push
2024-04-29,0.0,channel,push
2024-04-30,0.0,channel,push
2024-05-01,0.0,channel,push
2024-05-02,0.0,channel,push
2024-05-03,0.0,channel,push
2024-05-04,0.0,channel,push
2024-05-05,0.0,channel,push
2024-05-06,0.0,channel,push
2024-05-07,0.0,channel,push
2024-05-08,489.4,channel,push
2024-05-09,0.0,channel,push
2024-05-10,0.0,channel,push
2024-05-11,0.0,channel,push
2024-05-12,0.0,channel,push
2024-05-13,0.0,channel,push
2024-05-14,0.0,channel,push
2024-05-15,0.0,channel,push
2024-05-16,0.0,channel,push
2024-05-17,0.0,channel,push
2024-05-18,0.0,channel,push
2024-05-19,0.0,channel,push
2024-05-20,0.0,channel,push
2024-05-21,147.3,channel,push
2024-05-22,0.0,channel,push
2024-05-23,0.0,channel,push
2024-05-24,68.53,channel,push
2024-05-25,0.0,channel,push
2024-05-26,0.0,channel,push
2024-05-27,0.0,channel,push
2024-05-28,0.0,channel,push
2024-05-29,0.0,channel,push
2024-05-30,0.0,channel,push
2024-05-31,0.0,channel,push
2024-06-01,0.0,channel,push
2024-06-02,0.0,channel,push
2024-06-03,0.0,channel,push
2024-06-04,0.0,channel,push
2024-06-05,100.61,channel,push
2024-06-06,0.0,channel,push
2024-06-07,0.0,channel,push
2024-06-08,0.0,channel,push
2024-06-09,0.0,channel,push
2024-06-10,0.0,channel,push
2024-06-11,0.0,channel,push
2024-06-12,0.0,channel,push
2024-06-13,0.0,channel,push
2024-06-14,0.0,channel,push
2024-06-15,0.0,channel,push
2024-06-16,0.0,channel,push
2024-06-17,0.0,channel,push
2024-06-18,245.39,channel,push
2024-06-19,0.0,channel,push
2024-06-20,0.0,channel,push
2024-06-21,0.0,channel,push
2024-06-22,0.0,channel,push
2024-06-23,0.0,channel,push
2024-06-24,219.97,channel,push
2024-06-25,0.0,channel,push
2024-06-26,0.0,channel,push
2024-06-27,0.0,channel,push
2024-06-28,0.0,channel,push
2024-06-29,0.0,channel,push
2024-06-30,0.0,channel,push
2024-07-01,0.0,channel,push
2024-07-02,0.0,channel,push
2024-07-03,0.0,channel,push
2024-07-04,0.0,channel,push
2024-07-05,0.0,channel,push
2024-07-06,0.0,channel,push
2024-07-07,0.0,channel,push
2024-07-08,0.0,channel,push
2024-07-09,0.0,channel,push
2024-07-10,0.0,channel,push
2024-07-11,0.0,channel,push
2024-07-12,0.0,channel,push
2024-07-13,0.0,channel,push
2024-07-14,0.0,channel,push
2024-07-15,0.0,channel,push
2024-07-16,0.0,channel,push
2024-07-17,0.0,channel,push
2024-07-18,0.0,channel,push
2024-07-19,0.0,channel,push
2024-07-20,0.0,channel,push
2024-07-21,0.0,channel,push
2024-07-22,0.0,channel,push
2024-07-23,0.0,channel,push
2024-07-24,0.0,channel,push
2024-07-25,0.0,channel,push
2024-07-26,0.0,channel,push
2024-07-27,0.0,channel,push
2024-07-28,0.0,channel,push
2024-07-29,0.0,channel,push
2024-07-30,0.0,channel,push
2024-07-31,0.0,channel,push
2024-08-01,0.0,channel,push
2024-08-02,0.0,channel,push
2024-08-03,0.0,channel,push
2024-08-04,0.0,channel,push
2024-08-05,0.0,channel,push
2024-08-06,0.0,channel,push
2024-08-07,0.0,channel,push
2024-08-08,0.0,channel,push
2024-08-09,0.0,channel,push
2024-08-10,0.0,channel,push
2024-08-11,0.0,channel,push
2024-08-12,0.0,channel,push
2024-08-13,0.0,channel,push
2024-08-14,0.0,channel,push
2024-08-15,0.0,channel,push
2024-08-16,224.05,channel,push
2024-08-17,0.0,channel,push
2024-08-18,0.0,channel,push
2024-08-19,0.0,channel,push
2024-08-20,0.0,channel,push
2024-08-21,0.0,channel,push
2024-08-22,0.0,channel,push
2024-08-23,0.0,channel,push
2024-08-24,309.63,channel,push
2023-01-30,335.01,channel,referral
2023-01-31,0.0,channel,referral
2023-02-01,100.34,channel,referral
2023-02-02,0.0,channel,referral
2023-02-03,0.0,channel,referral
2023-02-04,0.0,channel,referral
2023-02-05,0.0,channel,referral
2023-02-06,0.0,channel,referral
2023-02-07,0.0,channel,referral
2023-02-08,0.0,channel,referral
2023-02-09,0.0,channel,referral
2023-02-10,0.0,channel,referral
2023-02-11,0.0,channel,referral
2023-02-12,0.0,channel,referral
2023-02-13,0.0,channel,referral
2023-02-14,358.93,channel,referral
2023-02-15,292.55,channel,referral
2023-02-16,0.0,channel,referral
2023-02-17,0.0,channel,referral
2023-02-18,0.0,channel,referral
2023-02-19,0.0,channel,referral
2023-02-20,0.0,channel,referral
2023-02-21,0.0,channel,referral
2023-02-22,27.79,channel,referral
2023-02-23,103.01,channel,referral
2023-02-24,0.0,channel,referral
2023-02-25,0.0,channel,referral
2023-02-26,0.0,channel,referral
2023-02-27,0.0,channel,referral
2023-02-28,0.0,channel,referral
2023-03-01,0.0,channel,referral
2023-03-02,0.0,channel,referral
2023-03-03,268.58,channel,referral
2023-03-04,872.53,channel,referral
2023-03-05,0.0,channel,referral
2023-03-06,0.0,channel,referral
2023-03-07,0.0,channel,referral
2023-03-08,136.02,channel,referral
2023-03-09,0.0,channel,referral
2023-03-10,0.0,channel,referral
2023-03-11,0.0,channel,referral
2023-03-12,0.0,channel,referral
2023-03-13,0.0,channel,referral
2023-03-14,103.99,channel,referral
2023-03-15,0.0,channel,referral
2023-03-16,0.0,channel,referral
2023-03-17,0.0,channel,referral
2023-03-18,0.0,channel,referral
2023-03-19,0.0,channel,referral
2023-03-20,427.54999999999995,channel,referral
2023-03-21,0.0,channel,referral
2023-03-22,0.0,channel,referral
2023-03-23,0.0,channel,referral
2023-03-24,385.06,channel,referral
2023-03-25,0.0,channel,referral
2023-03-26,302.88,channel,referral
2023-03-27,41.66,channel,referral
2023-03-28,160.32,channel,referral
2023-03-29,53.65,channel,referral
2023-03-30,0.0,channel,referral
2023-03-31,0.0,channel,referral
2023-04-01,0.0,channel,referral
2023-04-02,0.0,channel,referral
2023-04-03,277.87,channel,referral
2023-04-04,0.0,channel,referral
2023-04-05,0.0,channel,referral
2023-04-06,0.0,channel,referral
2023-04-07,0.0,channel,referral
2023-04-08,0.0,channel,referral
2023-04-09,22.16,channel,referral
2023-04-10,0.0,channel,referral
2023-04-11,94.5,channel,referral
2023-04-12,0.0,channel,referral
2023-04-13,62.59,channel,referral
2023-04-14,462.51,channel,referral
2023-04-15,672.36,channel,referral
2023-04-16,0.0,channel,referral
2023-04-17,0.0,channel,referral
2023-04-18,290.23,channel,referral
2023-04-19,0.0,channel,referral
2023-04-20,482.36,channel,referral
2023-04-21,541.63,channel,referral
2023-04-22,627.8100000000001,channel,referral
2023-04-23,433.17,channel,referral
2023-04-24,0.0,channel,referral
2023-04-25,0.0,channel,referral
2023-04-26,0.0,channel,referral
2023-04-27,421.99,channel,referral
2023-04-28,931.0699999999999,channel,referral
2023-04-29,568.85,channel,referral
2023-04-30,0.0,channel,referral
2023-05-01,178.94,channel,referral
2023-05-02,1252.72,channel,referral
2023-05-03,538.9300000000001,channel,referral
2023-05-04,0.0,channel,referral
2023-05-05,337.88,channel,referral
2023-05-06,383.02,channel,referral
2023-05-07,609.7,channel,referral
2023-05-08,0.0,channel,referral
2023-05-09,377.22,channel,referral
2023-05-10,0.0,channel,referral
2023-05-11,0.0,channel,referral
2023-05-12,0.0,channel,referral
2023-05-13,0.0,channel,referral
2023-05-14,0.0,channel,referral
2023-05-15,0.0,channel,referral
2023-05-16,0.0,channel,referral
2023-05-17,0.0,channel,referral
2023-05-18,485.94,channel,referral
2023-05-19,406.77,channel,referral
2023-05-20,0.0,channel,referral
2023-05-21,0.0,channel,referral
2023-05-22,317.77,channel,referral
2023-05-23,0.0,channel,referral
2023-05-24,0.0,channel,referral
2023-05-25,508.74,channel,referral
2023-05-26,0.0,channel,referral
2023-05-27,94.12,channel,referral
2023-05-28,458.68,channel,referral
2023-05-29,846.0899999999999,channel,referral
2023-05-30,67.92,channel,referral
2023-05-31,37.49,channel,referral
2023-06-01,827.99,channel,referral
2023-06-02,668.47,channel,referral
2023-06-03,246.84,channel,referral
2023-06-04,0.0,channel,referral
2023-06-05,262.3,channel,referral
2023-06-06,151.45999999999998,channel,referral
2023-06-07,0.0,channel,referral
2023-06-08,0.0,channel,referral
2023-06-09,398.04,channel,referral
2023-06-10,0.0,channel,referral
2023-06-11,727.8199999999999,channel,referral
2023-06-12,76.87,channel,referral
2023-06-13,346.5,channel,referral
2023-06-14,0.0,channel,referral
2023-06-15,0.0,channel,referral
2023-06-16,158.35,channel,referral
2023-06-17,469.21,channel,referral
2023-06-18,1270.15,channel,referral
2023-06-19,159.64,channel,referral
2023-06-20,0.0,channel,referral
2023-06-21,0.0,channel,referral
2023-06-22,0.0,channel,referral
2023-06-23,0.0,channel,referral
2023-06-24,383.12,channel,referral
2023-06-25,0.0,channel,referral
2023-06-26,0.0,channel,referral
2023-06-27,162.25,channel,referral
2023-06-28,229.88,channel,referral
2023-06-29,218.86,channel,referral
2023-06-30,490.88,channel,referral
2023-07-01,908.6600000000001,channel,referral
2023-07-02,0.0,channel,referral
2023-07-03,395.5,channel,referral
2023-07-04,415.1,channel,referral
2023-07-05,0.0,channel,referral
2023-07-06,0.0,channel,referral
2023-07-07,0.0,channel,referral
2023-07-08,897.27,channel,referral
2023-07-09,0.0,channel,referral
2023-07-10,941.1800000000001,channel,referral
2023-07-11,779.29,channel,referral
2023-07-12,0.0,channel,referral
2023-07-13,0.0,channel,referral
2023-07-14,0.0,channel,referral
2023-07-15,445.17,channel,referral
2023-07-16,419.66999999999996,channel,referral
2023-07-17,0.0,channel,referral
2023-07-18,212.98,channel,referral
2023-07-19,424.79,channel,referral
2023-07-20,147.59,channel,referral
2023-07-21,68.25,channel,referral
2023-07-22,28.72,channel,referral
2023-07-23,943.34,channel,referral
2023-07-24,0.0,channel,referral
2023-07-25,371.9,channel,referral
2023-07-26,0.0,channel,referral
2023-07-27,0.0,channel,referral
2023-07-28,440.14,channel,referral
2023-07-29,57.32,channel,referral
2023-07-30,0.0,channel,referral
2023-07-31,183.48,channel,referral
2023-08-01,99.46,channel,referral
2023-08-02,453.11,channel,referral
2023-08-03,0.0,channel,referral
2023-08-04,0.0,channel,referral
2023-08-05,127.49,channel,referral
2023-08-06,467.73,channel,referral
2023-08-07,675.13,channel,referral
2023-08-08,854.87,channel,referral
2023-08-09,0.0,channel,referral
2023-08-10,0.0,channel,referral
2023-08-11,0.0,channel,referral
2023-08-12,28.57,channel,referral
2023-08-13,374.76,channel,referral
2023-08-14,0.0,channel,referral
2023-08-15,0.0,channel,referral
2023-08-16,0.0,channel,referral
2023-08-17,488.29,channel,referral
2023-08-18,132.29,channel,referral
2023-08-19,0.0,channel,referral
2023-08-20,0.0,channel,referral
2023-08-21,0.0,channel,referral
2023-08-22,631.98,channel,referral
2023-08-23,0.0,channel,referral
2023-08-24,380.94,channel,referral
2023-08-25,0.0,channel,referral
2023-08-26,229.33999999999997,channel,referral
2023-08-27,0.0,channel,referral
2023-08-28,163.49,channel,referral
2023-08-29,0.0,channel,referral
2023-08-30,399.9,channel,referral
2023-08-31,0.0,channel,referral
2023-09-01,0.0,channel,referral
2023-09-02,429.91,channel,referral
2023-09-03,55.9,channel,referral
2023-09-04,47.47,channel,referral
2023-09-05,0.0,channel,referral
2023-09-06,0.0,channel,referral
2023-09-07,435.47,channel,referral
2023-09-08,0.0,channel,referral
2023-09-09,0.0,channel,referral
2023-09-10,0.0,channel,referral
2023-09-11,476.93,channel,referral
2023-09-12,0.0,channel,referral
2023-09-13,0.0,channel,referral
2023-09-14,0.0,channel,referral
2023-09-15,0.0,channel,referral
2023-09-16,256.38,channel,referral
2023-09-17,350.6,channel,referral
2023-09-18,0.0,channel,referral
2023-09-19,475.44,channel,referral
2023-09-20,0.0,channel,referral
2023-09-21,379.82,channel,referral
2023-09-22,203.03,channel,referral
2023-09-23,0.0,channel,referral
2023-09-24,483.71,channel,referral
2023-09-25,266.11,channel,referral
2023-09-26,0.0,channel,referral
2023-09-27,0.0,channel,referral
2023-09-28,424.23,channel,referral
2023-09-29,469.79,channel,referral
2023-09-30,0.0,channel,referral
2023-10-01,345.94,channel,referral
2023-10-02,519.02,channel,referral
2023-10-03,1127.38,channel,referral
2023-10-04,0.0,channel,referral
2023-10-05,0.0,channel,referral
2023-10-06,847.4,channel,referral
2023-10-07,0.0,channel,referral
2023-10-08,804.9300000000001,channel,referral
